experiment,fold,seed,group,snr_db,accuracy_pct_mean,accuracy_pct_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,n_repeats
501,d16_cfg21,4096,config_2_2_mix,10.0,95.3018138566756,0.11125951194689232,0.9487650596250544,0.0011829051528149783,0.9537031187108526,0.0010850387083144145,3
501,d16_cfg21,4096,config_2_2_mix,5.0,53.37496283080583,0.511586397088468,0.5259432402096352,0.005837088716658825,0.5056093811109501,0.006900383980133088,3
501,d16_cfg21,4096,config_2_2_mix,0.0,35.02824858757062,0.11125951194689106,0.2795092516880682,0.0017918975537477998,0.20397018032784978,0.002248178915563513,3
501,d17_cfg21,2026,fold_test,clean,91.90391459074732,0.0,0.9094952798342877,0.0,0.9212093949049375,0.0,1
501,d17_cfg21,2026,fold_test,10.0,92.52669039145907,0.12581971195489913,0.9162953935273824,0.0013327851899272924,0.9272177411356054,0.0012003678792227703,3
501,d17_cfg21,2026,fold_test,5.0,90.80664294187426,0.18281180317227083,0.8958687270310225,0.00215624051991623,0.9100736549877174,0.001818063826872546,3
501,d17_cfg21,2026,fold_test,0.0,81.79122182680901,0.18281180317227083,0.7884656706244574,0.0024780997345442363,0.8199223241388186,0.0019454330009342862,3
501,d17_cfg21,2026,config_2_1_mix,clean,93.72869802317655,0.0,0.9372715610998532,0.0,0.9373419527890184,0.0,1
501,d17_cfg21,2026,config_2_1_mix,10.0,94.2285844126335,0.06426782832870848,0.9422699503215113,0.0006416315754134426,0.9423384589931524,0.0006435462401321486,3
501,d17_cfg21,2026,config_2_1_mix,5.0,92.13815042035901,0.08501834552996838,0.9212679607357618,0.0008398217421184633,0.9214816774679763,0.0008485277067211548,3
501,d17_cfg21,2026,config_2_1_mix,0.0,79.82276755282889,0.6020286889112366,0.7957072861270013,0.005941146919119012,0.7973305345136027,0.005942983975951846,3
501,d17_cfg21,2026,config_2_2_mix,clean,98.48349687778769,0.0,0.9829583002833875,0.0,0.9848501032012196,0.0,1
501,d17_cfg21,2026,config_2_2_mix,10.0,98.92952720785013,0.14567289579441722,0.9879988063180566,0.0016391126318927123,0.9893183297913811,0.0014561853232108511,3
501,d17_cfg21,2026,config_2_2_mix,5.0,95.48022598870057,0.2557931985442324,0.9492935184099475,0.002748783076173313,0.9548841652371597,0.002500376296196396,3
501,d17_cfg21,2026,config_2_2_mix,0.0,83.8537020517395,0.3337785358406681,0.8145048589187743,0.004489389500293965,0.8368376461250889,0.003679627623708898,3
501,d17_cfg21,3407,fold_test,clean,89.23487544483986,0.0,0.882126684087137,0.0,0.8959619938208083,0.0,1
501,d17_cfg21,3407,fold_test,10.0,71.26334519572953,0.3328876678624486,0.7089548225484886,0.0031090375227237604,0.7219883032789026,0.0034279435605280464,3
501,d17_cfg21,3407,fold_test,5.0,36.23962040332147,0.2935793278947736,0.3237475965648443,0.004111659908986846,0.25931577184671256,0.005291287228409665,3
501,d17_cfg21,3407,fold_test,0.0,31.79122182680901,0.08387980796993388,0.2593708732525217,0.0015166480664434965,0.17637860327029986,0.0020998085386088423,3
501,d17_cfg21,3407,config_2_1_mix,clean,91.75187457396046,0.0,0.9175132264068087,0.0,0.9174649322448445,0.0,1
501,d17_cfg21,3407,config_2_1_mix,10.0,78.32310838445808,0.19280348498611205,0.7786499491753994,0.002095567560652203,0.7763709390007122,0.0021478911307809476,3
501,d17_cfg21,3407,config_2_1_mix,5.0,51.30652124517155,0.14006848450281847,0.4115371240361234,0.0025213977712896254,0.3940423090881369,0.0026554133380609075,3
501,d17_cfg21,3407,config_2_1_mix,0.0,47.67098386730288,0.08501834552996838,0.3449175455060036,0.0013671488173503815,0.32388693683353814,0.0014321935320903865,3
501,d17_cfg21,3407,config_2_2_mix,clean,98.66190900981266,0.0,0.9850804008017455,0.0,0.9866832021521426,0.0,1
501,d17_cfg21,3407,config_2_2_mix,10.0,87.03538507285162,0.5368858187709725,0.8645781087748182,0.005299452026093885,0.8739306735012407,0.0051708037576905985,3
501,d17_cfg21,3407,config_2_2_mix,5.0,45.13826940231936,0.5499031224771608,0.42559370237152816,0.0073415111764232495,0.38489670074029947,0.009062604677849818,3
501,d17_cfg21,3407,config_2_2_mix,0.0,34.82010110020815,0.18330104082571952,0.27614616021577343,0.002963847865585937,0.1997493219006905,0.003720074263674348,3
501,d17_cfg21,4096,fold_test,clean,90.83629893238434,0.0,0.8985857258612004,0.0,0.9111364823977737,0.0,1
501,d17_cfg21,4096,fold_test,10.0,74.05100830367735,0.35833469672581614,0.7351654072121209,0.003344686988154629,0.7501545723929642,0.003581590494489035,3
501,d17_cfg21,4096,fold_test,5.0,47.56820877817319,0.7419926455039615,0.46760260719070024,0.008664758495477418,0.44152095566308897,0.010857872595767001,3
501,d17_cfg21,4096,fold_test,0.0,56.52431791221827,1.2075488180013263,0.5646983018446886,0.012404460948521125,0.5588796232097666,0.014517588566066983,3
501,d17_cfg21,4096,config_2_1_mix,clean,92.97886843899114,0.0,0.9297875098801005,0.0,0.9298080638017904,0.0,1
501,d17_cfg21,4096,config_2_1_mix,10.0,79.59554646671211,0.37058637651216153,0.7925552035448064,0.003939088973173384,0.7906548814711459,0.004022718156086903,3
501,d17_cfg21,4096,config_2_1_mix,5.0,59.66825721426949,0.4533046431097473,0.5479968045638688,0.006480441942617479,0.5373799610348075,0.006768510141108975,3
501,d17_cfg21,4096,config_2_1_mix,0.0,66.62122244944331,0.5171464065776453,0.6424583847017522,0.006233463631886411,0.6358628568098884,0.006438127127476411,3
501,d17_cfg21,4096,config_2_2_mix,clean,98.75111507582515,0.0,0.9860481903718823,0.0,0.9875595130850737,0.0,1
501,d17_cfg21,4096,config_2_2_mix,10.0,88.52215283972642,0.18330104082572488,0.879198427470549,0.0018254146325103393,0.8882215621962858,0.001762855977027977,3
501,d17_cfg21,4096,config_2_2_mix,5.0,62.11715730002973,0.7368130653204787,0.6204956799109916,0.007605325822653299,0.6152287187880577,0.008681416376281708,3
501,d17_cfg21,4096,config_2_2_mix,0.0,74.60600654177817,0.5115863970884713,0.7442732390934168,0.0049623131911981175,0.7514138439525994,0.005203936001025156,3
